instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,cluster
613,719163,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,6864,high
614,719163,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,7112,high
615,719163,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,6203,high
616,719163,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,7504,high
617,719163,3,1,9,0,6,0,2,0.6591670000000001,0.611121,0.799167,0.281104,5976,high
618,719163,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,8227,high
619,719163,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,7525,high
620,719163,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.09205419999999999,7767,high
621,719163,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,7870,high
622,719163,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.08272080000000001,7804,high
623,719163,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.10386300000000001,8009,high
624,719163,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,8714,high
625,719163,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.09018330000000001,7333,high
626,719163,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.15174200000000002,6869,high
627,719163,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,4073,low
628,719163,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,7591,high
629,719163,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.11816700000000001,7720,high
630,719163,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,8167,high
631,719163,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,8395,high
632,719163,4,1,9,0,0,0,1,0.529167,0.518933,0.46708299999999997,0.22325799999999998,7907,high
633,719163,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,7436,high
634,719163,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,7538,high
635,719163,4,1,9,0,3,1,1,0.635,0.5966130000000001,0.630833,0.2444,7733,high
636,719163,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.13434200000000002,7393,high
637,719163,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,7415,high
638,719163,4,1,9,0,6,0,1,0.5425,0.530296,0.542917,0.227604,8555,high
639,719163,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,6889,high
640,719163,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.09080419999999999,6778,high
641,719163,4,1,10,0,2,1,3,0.5908329999999999,0.542333,0.871667,0.104475,4639,low
642,719163,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,7572,high
643,719163,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,7328,high
644,719163,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,8156,high
645,719163,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,7965,high
646,719163,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.14116199999999998,3510,low
647,719163,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,5478,high
648,719163,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,6392,high
649,719163,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.18782100000000002,7691,high
650,719163,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,7570,high
651,719163,4,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,7282,high
652,719163,4,1,10,0,6,0,1,0.393333,0.391396,0.494583,0.146142,7109,high
653,719163,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.27861199999999997,6639,high
654,719163,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,5875,high
655,719163,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,7534,high
656,719163,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,7461,high
657,719163,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.23693699999999998,7509,high
658,719163,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,5424,high
659,719163,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.11753699999999999,8090,high
660,719163,4,1,10,0,0,0,1,0.464167,0.456429,0.51,0.166054,6824,high
661,719163,4,1,10,0,1,1,1,0.4875,0.482942,0.568333,0.08148330000000001,7058,high
662,719163,4,1,10,0,2,1,1,0.544167,0.530304,0.641667,0.09454580000000001,7466,high
663,719163,4,1,10,0,3,1,1,0.5875,0.558721,0.63625,0.07277919999999999,7693,high
664,719163,4,1,10,0,4,1,2,0.55,0.529688,0.800417,0.124375,7359,high
665,719163,4,1,10,0,5,1,2,0.545833,0.52275,0.807083,0.132467,7444,high
666,719163,4,1,10,0,6,0,2,0.53,0.515133,0.72,0.235692,7852,high
667,719163,4,1,10,0,0,0,2,0.4775,0.467771,0.694583,0.398008,4459,low
668,719163,4,1,10,0,1,1,3,0.44,0.4394,0.88,0.3582,22,low
669,719163,4,1,10,0,2,1,2,0.318182,0.309909,0.8254549999999999,0.213009,1096,low
670,719163,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,5566,high
671,719163,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,5986,high
672,719163,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,5847,high
673,719163,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,5138,high
674,719163,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,5107,high
675,719163,4,1,11,0,1,1,1,0.31916700000000003,0.308075,0.494167,0.236325,5259,high
676,719163,4,1,11,0,2,1,1,0.280833,0.281567,0.567083,0.173513,5686,high
677,719163,4,1,11,0,3,1,2,0.295833,0.274621,0.5475,0.304108,5035,high
678,719163,4,1,11,0,4,1,1,0.352174,0.341891,0.333478,0.347835,5315,high
679,719163,4,1,11,0,5,1,1,0.361667,0.35541300000000003,0.540833,0.214558,5992,high
680,719163,4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.05784580000000001,6536,high
681,719163,4,1,11,0,0,0,1,0.420833,0.421713,0.6591670000000001,0.1275,6852,high
682,719163,4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.173517,6269,high
683,719163,4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342046,4094,low
684,719163,4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199625,5495,high
685,719163,4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.15298699999999998,5445,high
686,719163,4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.171025,5698,high
687,719163,4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179729,5629,high
688,719163,4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.22761199999999998,4669,low
689,719163,4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235067,5499,high
690,719163,4,1,11,0,2,1,2,0.374167,0.38066700000000003,0.685,0.082725,5634,high
691,719163,4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103246,5146,high
692,719163,4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.05287080000000001,2425,low
693,719163,4,1,11,0,5,1,1,0.36833299999999997,0.378779,0.56875,0.148021,3910,low
694,719163,4,1,11,0,6,0,1,0.278333,0.24874200000000002,0.40458299999999997,0.376871,2277,low
695,719163,4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.1505,2424,low
696,719163,4,1,11,0,1,1,1,0.313333,0.33900399999999997,0.535417,0.04665,5087,high
697,719163,4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237562,3959,low
698,719163,4,1,11,0,3,1,1,0.296667,0.28976199999999996,0.50625,0.210821,5260,high
699,719163,4,1,11,0,4,1,1,0.28087,0.29842199999999997,0.555652,0.115522,5323,high
700,719163,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.05847080000000001,5668,high
701,719163,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.05970419999999999,5191,high
702,719163,4,1,12,0,0,0,2,0.3475,0.35920799999999997,0.823333,0.12437899999999999,4649,low
703,719163,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.08272080000000001,6234,high
704,719163,4,1,12,0,2,1,1,0.475833,0.46905399999999997,0.73375,0.174129,6606,high
705,719163,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021,5729,high
706,719163,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754,5375,high
707,719163,4,1,12,0,5,1,2,0.320833,0.32195799999999997,0.764167,0.1306,5008,high
708,719163,4,1,12,0,6,0,2,0.38166700000000003,0.38950799999999997,0.91125,0.101379,5582,high
709,719163,4,1,12,0,0,0,2,0.384167,0.390146,0.905417,0.157975,3228,low
710,719163,4,1,12,0,1,1,2,0.43583299999999997,0.435575,0.925,0.190308,5170,high
711,719163,4,1,12,0,2,1,2,0.353333,0.338363,0.5966670000000001,0.296037,5501,high
712,719163,4,1,12,0,3,1,2,0.2975,0.297338,0.538333,0.162937,5319,high
713,719163,4,1,12,0,4,1,1,0.295833,0.294188,0.485833,0.174129,5532,high
714,719163,4,1,12,0,5,1,1,0.281667,0.294192,0.642917,0.13122899999999998,5611,high
715,719163,4,1,12,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,high
716,719163,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,low
717,719163,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,low
718,719163,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,high
719,719163,4,1,12,0,3,1,1,0.3325,0.34216199999999997,0.625417,0.184092,5267,high
720,719163,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,low
721,719163,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.37438299999999997,3623,low
722,719163,1,1,12,0,6,0,1,0.265833,0.23611300000000002,0.44125,0.407346,1749,low
723,719163,1,1,12,0,0,0,1,0.245833,0.259471,0.515417,0.13308299999999998,1787,low
724,719163,1,1,12,0,1,1,2,0.231304,0.2589,0.791304,0.07723039999999999,920,low
725,719163,1,1,12,1,2,0,2,0.291304,0.29446500000000003,0.734783,0.168726,1013,low
726,719163,1,1,12,0,3,1,3,0.243333,0.220333,0.823333,0.316546,441,low
727,719163,1,1,12,0,4,1,2,0.25416700000000003,0.226642,0.652917,0.35013299999999997,2114,low
728,719163,1,1,12,0,5,1,2,0.253333,0.255046,0.59,0.155471,3095,low
729,719163,1,1,12,0,6,0,2,0.253333,0.2424,0.7529170000000001,0.124383,1341,low
730,719163,1,1,12,0,0,0,1,0.255833,0.2317,0.483333,0.350754,1796,low
731,719163,1,1,12,0,1,1,2,0.215833,0.223487,0.5775,0.154846,2729,low
