instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,cluster
616,734753,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,7504,very_good
617,734754,3,1,9,0,6,0,2,0.6591670000000001,0.611121,0.799167,0.281104,5976,good
618,734755,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,8227,very_good
619,734756,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,7525,very_good
620,734757,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,7767,very_good
621,734758,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,7870,very_good
622,734759,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.08272080000000001,7804,very_good
623,734760,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,8009,very_good
624,734761,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,8714,very_good
625,734762,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,7333,very_good
626,734763,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.15174200000000002,6869,very_good
627,734764,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,4073,mid
628,734765,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,7591,very_good
629,734766,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.118167,7720,very_good
630,734767,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,8167,very_good
631,734768,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,8395,very_good
632,734769,4,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,7907,very_good
633,734770,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,7436,very_good
634,734771,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,7538,very_good
635,734772,4,1,9,0,3,1,1,0.635,0.5966130000000001,0.630833,0.2444,7733,very_good
636,734773,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.13434200000000002,7393,very_good
637,734774,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,7415,very_good
638,734775,4,1,9,0,6,0,1,0.5425,0.530296,0.542917,0.227604,8555,very_good
639,734776,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,6889,very_good
640,734777,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,6778,very_good
641,734778,4,1,10,0,2,1,3,0.5908329999999999,0.542333,0.871667,0.104475,4639,good
642,734779,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,7572,very_good
643,734780,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,7328,very_good
644,734781,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,8156,very_good
645,734782,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,7965,very_good
646,734783,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.14116199999999998,3510,mid
647,734784,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,5478,good
648,734785,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,6392,very_good
649,734786,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,7691,very_good
650,734787,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,7570,very_good
651,734788,4,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,7282,very_good
652,734789,4,1,10,0,6,0,1,0.393333,0.391396,0.494583,0.146142,7109,very_good
653,734790,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,6639,very_good
654,734791,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,5875,good
655,734792,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,7534,very_good
656,734793,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,7461,very_good
657,734794,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,7509,very_good
658,734795,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,5424,good
659,734796,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.117537,8090,very_good
660,734797,4,1,10,0,0,0,1,0.464167,0.456429,0.51,0.166054,6824,very_good
661,734798,4,1,10,0,1,1,1,0.4875,0.482942,0.568333,0.08148330000000001,7058,very_good
662,734799,4,1,10,0,2,1,1,0.544167,0.530304,0.641667,0.0945458,7466,very_good
663,734800,4,1,10,0,3,1,1,0.5875,0.558721,0.63625,0.07277919999999999,7693,very_good
664,734801,4,1,10,0,4,1,2,0.55,0.529688,0.800417,0.124375,7359,very_good
665,734802,4,1,10,0,5,1,2,0.545833,0.52275,0.807083,0.132467,7444,very_good
666,734803,4,1,10,0,6,0,2,0.53,0.515133,0.72,0.235692,7852,very_good
667,734804,4,1,10,0,0,0,2,0.4775,0.467771,0.694583,0.398008,4459,good
668,734805,4,1,10,0,1,1,3,0.44,0.4394,0.88,0.3582,22,low
669,734806,4,1,10,0,2,1,2,0.318182,0.309909,0.8254549999999999,0.213009,1096,low
670,734807,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,5566,good
671,734808,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,5986,good
672,734809,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,5847,good
673,734810,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,5138,good
674,734811,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,5107,good
675,734812,4,1,11,0,1,1,1,0.31916700000000003,0.308075,0.494167,0.236325,5259,good
676,734813,4,1,11,0,2,1,1,0.280833,0.281567,0.567083,0.173513,5686,good
677,734814,4,1,11,0,3,1,2,0.295833,0.274621,0.5475,0.304108,5035,good
678,734815,4,1,11,0,4,1,1,0.352174,0.341891,0.333478,0.347835,5315,good
679,734816,4,1,11,0,5,1,1,0.361667,0.35541300000000003,0.540833,0.214558,5992,good
680,734817,4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.05784580000000001,6536,very_good
681,734818,4,1,11,0,0,0,1,0.420833,0.421713,0.6591670000000001,0.1275,6852,very_good
682,734819,4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.173517,6269,very_good
683,734820,4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342046,4094,mid
684,734821,4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199625,5495,good
685,734822,4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.15298699999999998,5445,good
686,734823,4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.171025,5698,good
687,734824,4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179729,5629,good
688,734825,4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.227612,4669,good
689,734826,4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235067,5499,good
690,734827,4,1,11,0,2,1,2,0.374167,0.380667,0.685,0.082725,5634,good
691,734828,4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103246,5146,good
692,734829,4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.05287080000000001,2425,low
693,734830,4,1,11,0,5,1,1,0.368333,0.378779,0.56875,0.148021,3910,mid
694,734831,4,1,11,0,6,0,1,0.278333,0.248742,0.404583,0.376871,2277,low
695,734832,4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.1505,2424,low
696,734833,4,1,11,0,1,1,1,0.313333,0.339004,0.535417,0.04665,5087,good
697,734834,4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237562,3959,mid
698,734835,4,1,11,0,3,1,1,0.296667,0.289762,0.50625,0.210821,5260,good
699,734836,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522,5323,good
700,734837,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.05847080000000001,5668,good
701,734838,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.059704199999999985,5191,good
702,734839,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379,4649,good
703,734840,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.08272080000000001,6234,very_good
704,734841,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129,6606,very_good
705,734842,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021,5729,good
706,734843,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754,5375,good
707,734844,4,1,12,0,5,1,2,0.320833,0.321958,0.764167,0.1306,5008,good
708,734845,4,1,12,0,6,0,2,0.381667,0.389508,0.91125,0.101379,5582,good
709,734846,4,1,12,0,0,0,2,0.384167,0.390146,0.905417,0.157975,3228,mid
710,734847,4,1,12,0,1,1,2,0.435833,0.435575,0.925,0.190308,5170,good
711,734848,4,1,12,0,2,1,2,0.353333,0.338363,0.5966670000000001,0.296037,5501,good
712,734849,4,1,12,0,3,1,2,0.2975,0.297338,0.538333,0.162937,5319,good
713,734850,4,1,12,0,4,1,1,0.295833,0.294188,0.485833,0.174129,5532,good
714,734851,4,1,12,0,5,1,1,0.281667,0.294192,0.642917,0.13122899999999998,5611,good
715,734852,4,1,12,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,good
716,734853,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,mid
717,734854,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,good
718,734855,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,good
719,734856,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,good
720,734857,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,mid
721,734858,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,3623,mid
722,734859,1,1,12,0,6,0,1,0.265833,0.236113,0.44125,0.407346,1749,low
723,734860,1,1,12,0,0,0,1,0.245833,0.259471,0.515417,0.13308299999999998,1787,low
724,734861,1,1,12,0,1,1,2,0.231304,0.2589,0.791304,0.07723039999999999,920,low
725,734862,1,1,12,1,2,0,2,0.291304,0.29446500000000003,0.734783,0.168726,1013,low
726,734863,1,1,12,0,3,1,3,0.243333,0.220333,0.823333,0.316546,441,low
727,734864,1,1,12,0,4,1,2,0.25416700000000003,0.226642,0.652917,0.350133,2114,low
728,734865,1,1,12,0,5,1,2,0.253333,0.255046,0.59,0.155471,3095,mid
729,734866,1,1,12,0,6,0,2,0.253333,0.2424,0.7529170000000001,0.124383,1341,low
730,734867,1,1,12,0,0,0,1,0.255833,0.2317,0.483333,0.350754,1796,low
731,734868,1,1,12,0,1,1,2,0.215833,0.223487,0.5775,0.154846,2729,mid
